,AIR_INTAKE_TEMP,AUTOMATIC,CAR_YEAR,DAYS_OF_WEEK,DTC_NUMBER,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_POWER,ENGINE_RPM,HOURS,INTAKE_MANIFOLD_PRESSURE,MARK,MIN,MODEL,MONTHS,SHORT TERM FUEL TRIM BANK 1,SPEED,THROTTLE_POS,TIME,TIMING_ADVANCE,VEHICLE_ID,YEAR,ERROR CODE,problems
5399,42.0,n,2006.0,0.0,MIL is OFF1 codes,86.0,0.41,1.6,1609.0,10.0,22.0,volkswagen,13.0,polo,9.0,,41.0,0.071,1504524482011,0.431,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5400,42.0,n,2006.0,0.0,MIL is OFF1 codes,85.0,0.41,1.6,1421.0,10.0,22.0,volkswagen,13.0,polo,9.0,,28.0,0.027,1504524488016,0.431,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5401,42.0,n,2006.0,0.0,MIL is OFF1 codes,84.0,0.41,1.6,784.0,10.0,29.0,volkswagen,13.0,polo,9.0,,6.0,0.024,1504524494023,0.576,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5402,43.0,n,2006.0,0.0,MIL is OFF1 codes,83.0,0.41,1.6,858.0,10.0,60.0,volkswagen,13.0,polo,9.0,,11.0,0.024,1504524500037,0.502,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5403,43.0,n,2006.0,0.0,MIL is OFF1 codes,82.0,0.41,1.6,2119.0,10.0,52.0,volkswagen,13.0,polo,9.0,,31.0,0.169,1504524506055,0.682,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5404,43.0,n,2006.0,0.0,MIL is OFF1 codes,82.0,0.41,1.6,2148.0,10.0,27.0,volkswagen,13.0,polo,9.0,,41.0,0.125,1504524512061,0.702,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5405,43.0,n,2006.0,0.0,MIL is OFF1 codes,82.0,0.41,1.6,1744.0,10.0,50.0,volkswagen,13.0,polo,9.0,,46.0,0.118,1504524518067,0.678,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5406,43.0,n,2006.0,0.0,MIL is OFF1 codes,81.0,0.41,1.6,1772.0,10.0,30.0,volkswagen,13.0,polo,9.0,,43.0,0.047,1504524524072,0.529,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5407,43.0,n,2006.0,0.0,MIL is OFF1 codes,81.0,0.41,1.6,1840.0,10.0,30.0,volkswagen,13.0,polo,9.0,,47.0,0.282,1504524530077,0.62,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5408,43.0,n,2006.0,0.0,MIL is OFF1 codes,79.0,0.41,1.6,1170.0,10.0,27.0,volkswagen,13.0,polo,9.0,,16.0,0.031,1504524536093,0.424,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5409,43.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,776.0,10.0,29.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524542099,0.565,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5410,43.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,761.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.02,1504524548112,0.62,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5411,43.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,773.0,10.0,28.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524554117,0.573,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5412,43.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,776.0,10.0,28.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524560123,0.565,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5413,43.0,n,2006.0,0.0,MIL is OFF1 codes,79.0,0.41,1.6,781.0,10.0,28.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524566130,0.553,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5414,43.0,n,2006.0,0.0,MIL is OFF1 codes,80.0,0.41,1.6,1311.0,10.0,24.0,volkswagen,13.0,polo,9.0,,13.0,0.102,1504524572135,0.631,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5415,43.0,n,2006.0,0.0,MIL is OFF1 codes,81.0,0.41,1.6,1769.0,10.0,43.0,volkswagen,13.0,polo,9.0,,26.0,0.125,1504524578141,0.678,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5416,43.0,n,2006.0,0.0,MIL is OFF1 codes,81.0,0.41,1.6,2033.0,10.0,20.0,volkswagen,13.0,polo,9.0,,,0.047,1504524584148,0.494,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5417,43.0,n,2006.0,0.0,MIL is OFF1 codes,81.0,0.41,1.6,758.0,10.0,28.0,volkswagen,13.0,polo,9.0,,1.0,0.024,1504524590154,0.6,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5418,43.0,n,2006.0,0.0,MIL is OFF1 codes,81.0,0.41,1.6,773.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524596160,0.541,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5419,43.0,n,2006.0,0.0,MIL is OFF1 codes,81.0,0.41,1.6,770.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524602166,0.643,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5420,43.0,n,2006.0,0.0,MIL is OFF1 codes,82.0,0.41,1.6,750.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.02,1504524608174,0.596,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5421,43.0,n,2006.0,0.0,MIL is OFF1 codes,83.0,0.41,1.6,1580.0,10.0,45.0,volkswagen,13.0,polo,9.0,,12.0,0.094,1504524614179,0.588,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5422,43.0,n,2006.0,0.0,MIL is OFF1 codes,84.0,0.41,1.6,1805.0,10.0,40.0,volkswagen,13.0,polo,9.0,,25.0,0.09,1504524620185,0.702,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5423,43.0,n,2006.0,0.0,MIL is OFF1 codes,84.0,0.41,1.6,1671.0,10.0,21.0,volkswagen,13.0,polo,9.0,,30.0,0.086,1504524626191,0.682,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5424,43.0,n,2006.0,0.0,MIL is OFF1 codes,85.0,0.41,1.6,955.0,10.0,28.0,volkswagen,13.0,polo,9.0,,10.0,0.024,1504524632197,0.455,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5425,43.0,n,2006.0,0.0,MIL is OFF1 codes,85.0,0.41,1.6,781.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524638204,0.549,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5426,44.0,n,2006.0,0.0,MIL is OFF1 codes,85.0,0.41,1.6,760.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.02,1504524644217,0.588,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5427,44.0,n,2006.0,0.0,MIL is OFF1 codes,86.0,0.41,1.6,758.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.02,1504524650229,0.573,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5428,44.0,n,2006.0,0.0,MIL is OFF1 codes,86.0,0.41,1.6,743.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.02,1504524656236,0.573,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5429,44.0,n,2006.0,0.0,MIL is OFF1 codes,87.0,0.41,1.6,748.0,10.0,28.0,volkswagen,13.0,polo,9.0,,0.0,0.02,1504524662241,0.561,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5430,44.0,n,2006.0,0.0,MIL is OFF1 codes,87.0,0.41,1.6,741.0,10.0,42.0,volkswagen,13.0,polo,9.0,,1.0,0.024,1504524668250,0.584,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5431,44.0,n,2006.0,0.0,MIL is OFF1 codes,87.0,0.41,1.6,1291.0,10.0,34.0,volkswagen,13.0,polo,9.0,,13.0,0.031,1504524674266,0.502,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5432,45.0,n,2006.0,0.0,MIL is OFF1 codes,88.0,0.41,1.6,1377.0,10.0,47.0,volkswagen,13.0,polo,9.0,,18.0,0.027,1504524680272,0.659,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5433,44.0,n,2006.0,0.0,MIL is OFF1 codes,88.0,0.41,1.6,1154.0,10.0,27.0,volkswagen,13.0,polo,9.0,,10.0,0.031,1504524686278,0.459,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5434,45.0,n,2006.0,0.0,MIL is OFF1 codes,90.0,0.41,1.6,1517.0,10.0,64.0,volkswagen,13.0,polo,9.0,,27.0,0.153,1504524692283,0.553,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5435,44.0,n,2006.0,0.0,MIL is OFF1 codes,90.0,0.41,1.6,1143.0,10.0,30.0,volkswagen,13.0,polo,9.0,,18.0,0.02,1504524698288,0.459,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5436,45.0,n,2006.0,0.0,MIL is OFF1 codes,90.0,0.41,1.6,1233.0,10.0,25.0,volkswagen,13.0,polo,9.0,,20.0,0.035,1504524704303,0.718,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5437,45.0,n,2006.0,0.0,MIL is OFF1 codes,90.0,0.41,1.6,1767.0,10.0,57.0,volkswagen,13.0,polo,9.0,,38.0,0.137,1504524710308,0.659,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5438,45.0,n,2006.0,0.0,MIL is OFF1 codes,90.0,0.41,1.6,1688.0,10.0,35.0,volkswagen,13.0,polo,9.0,,45.0,0.078,1504524716315,0.718,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5439,45.0,n,2006.0,0.0,MIL is OFF1 codes,90.0,0.41,1.6,1945.0,10.0,40.0,volkswagen,13.0,polo,9.0,,52.0,0.11,1504524722322,0.702,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5440,45.0,n,2006.0,0.0,MIL is OFF1 codes,88.0,0.41,1.6,1626.0,10.0,27.0,volkswagen,13.0,polo,9.0,,50.0,0.031,1504524728327,0.471,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5441,45.0,n,2006.0,0.0,MIL is OFF1 codes,86.0,0.41,1.6,1479.0,10.0,19.0,volkswagen,13.0,polo,9.0,,45.0,0.027,1504524734333,0.431,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5442,45.0,n,2006.0,0.0,MIL is OFF1 codes,84.0,0.41,1.6,1373.0,10.0,20.0,volkswagen,13.0,polo,9.0,,42.0,0.031,1504524740339,0.467,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5443,45.0,n,2006.0,0.0,MIL is OFF1 codes,82.0,0.41,1.6,1127.0,10.0,25.0,volkswagen,13.0,polo,9.0,,28.0,0.027,1504524746354,0.455,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5444,45.0,n,2006.0,0.0,MIL is OFF1 codes,81.0,0.41,1.6,1023.0,10.0,95.0,volkswagen,13.0,polo,9.0,,37.0,0.173,1504524752367,0.584,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5445,45.0,n,2006.0,0.0,MIL is OFF1 codes,80.0,0.41,1.6,1500.0,10.0,37.0,volkswagen,13.0,polo,9.0,,50.0,0.086,1504524758374,0.608,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5446,45.0,n,2006.0,0.0,MIL is OFF1 codes,79.0,0.41,1.6,1478.0,10.0,19.0,volkswagen,13.0,polo,9.0,,45.0,0.027,1504524764380,0.431,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5447,45.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,1453.0,10.0,50.0,volkswagen,13.0,polo,9.0,,47.0,0.106,1504524770386,0.667,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5448,45.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,915.0,10.0,30.0,volkswagen,13.0,polo,9.0,,8.0,0.031,1504524776393,0.525,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5449,45.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,2034.0,10.0,43.0,volkswagen,13.0,polo,9.0,,28.0,0.161,1504524782399,0.655,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5450,45.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,2090.0,10.0,58.0,volkswagen,13.0,polo,9.0,,43.0,0.149,1504524788415,0.69,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5451,45.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,1909.0,10.0,72.0,volkswagen,13.0,polo,9.0,,52.0,0.169,1504524794421,0.678,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5452,45.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,2287.0,10.0,76.0,volkswagen,13.0,polo,9.0,,57.0,0.204,1504524800427,0.702,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5453,44.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,2379.0,10.0,63.0,volkswagen,13.0,polo,9.0,,62.0,0.184,1504524806432,0.702,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5454,44.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,2066.0,10.0,19.0,volkswagen,13.0,polo,9.0,,70.0,0.078,1504524812449,0.773,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5455,44.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,2290.0,10.0,20.0,volkswagen,13.0,polo,9.0,,66.0,0.055,1504524818458,0.447,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5456,45.0,n,2006.0,0.0,MIL is OFF1 codes,76.0,0.41,1.6,1434.0,10.0,23.0,volkswagen,13.0,polo,9.0,,32.0,0.024,1504524824464,0.435,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5457,45.0,n,2006.0,0.0,MIL is OFF1 codes,75.0,0.41,1.6,791.0,10.0,28.0,volkswagen,13.0,polo,9.0,,2.0,0.024,1504524830478,0.576,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5458,45.0,n,2006.0,0.0,MIL is OFF1 codes,75.0,0.41,1.6,781.0,10.0,28.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524836483,0.6,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5459,45.0,n,2006.0,0.0,MIL is OFF1 codes,75.0,0.41,1.6,770.0,10.0,27.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524842500,0.6,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5460,45.0,n,2006.0,0.0,MIL is OFF1 codes,75.0,0.41,1.6,900.0,10.0,52.0,volkswagen,13.0,polo,9.0,,8.0,0.035,1504524848506,0.565,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5461,45.0,n,2006.0,0.0,MIL is OFF1 codes,75.0,0.41,1.6,1606.0,10.0,22.0,volkswagen,13.0,polo,9.0,,18.0,0.047,1504524854530,0.667,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5462,45.0,n,2006.0,0.0,MIL is OFF1 codes,76.0,0.41,1.6,1567.0,10.0,77.0,volkswagen,13.0,polo,9.0,,28.0,0.11,1504524860536,0.62,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5463,45.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,2287.0,10.0,56.0,volkswagen,13.0,polo,9.0,,46.0,0.176,1504524866542,0.678,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5464,45.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,2749.0,10.0,81.0,volkswagen,13.0,polo,9.0,,53.0,0.286,1504524872549,0.773,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5465,44.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,2838.0,10.0,79.0,volkswagen,13.0,polo,9.0,,51.0,0.251,1504524878564,0.729,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5466,44.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,2028.0,10.0,73.0,volkswagen,13.0,polo,9.0,,51.0,0.314,1504524884569,0.62,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5467,43.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,1826.0,10.0,19.0,volkswagen,13.0,polo,9.0,,31.0,0.035,1504524890582,0.529,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5468,44.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,837.0,10.0,28.0,volkswagen,13.0,polo,9.0,,16.0,0.024,1504524896589,0.549,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5469,44.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,1353.0,10.0,68.0,volkswagen,13.0,polo,9.0,,30.0,0.145,1504524902596,0.573,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5470,43.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,1932.0,10.0,21.0,volkswagen,13.0,polo,9.0,,33.0,0.09,1504524908602,0.706,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5471,45.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,,10.0,94.0,volkswagen,13.0,polo,9.0,,26.0,0.227,1504524914608,0.514,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5472,43.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,2047.0,10.0,19.0,volkswagen,13.0,polo,9.0,,35.0,0.051,1504524920616,0.643,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5473,44.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,1584.0,10.0,24.0,volkswagen,13.0,polo,9.0,,20.0,0.027,1504524926628,0.435,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5474,44.0,n,2006.0,0.0,MIL is OFF1 codes,77.0,0.41,1.6,1204.0,10.0,28.0,volkswagen,13.0,polo,9.0,,12.0,0.039,1504524932637,0.549,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5475,45.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,1270.0,10.0,57.0,volkswagen,13.0,polo,9.0,,22.0,0.129,1504524938652,0.608,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5476,44.0,n,2006.0,0.0,MIL is OFF1 codes,78.0,0.41,1.6,1504.0,10.0,52.0,volkswagen,13.0,polo,9.0,,30.0,0.114,1504524944657,0.659,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5477,44.0,n,2006.0,0.0,MIL is OFF1 codes,79.0,0.41,1.6,1770.0,10.0,21.0,volkswagen,13.0,polo,9.0,,32.0,0.071,1504524950663,0.741,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5478,44.0,n,2006.0,0.0,MIL is OFF1 codes,79.0,0.41,1.6,1678.0,10.0,20.0,volkswagen,13.0,polo,9.0,,26.0,0.035,1504524956669,0.761,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5479,45.0,n,2006.0,0.0,MIL is OFF1 codes,79.0,0.41,1.6,716.0,10.0,70.0,volkswagen,13.0,polo,9.0,,10.0,0.071,1504524962675,0.553,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5480,45.0,n,2006.0,0.0,MIL is OFF1 codes,79.0,0.41,1.6,958.0,10.0,32.0,volkswagen,13.0,polo,9.0,,7.0,0.031,1504524968681,0.443,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5481,45.0,n,2006.0,0.0,MIL is OFF1 codes,80.0,0.41,1.6,768.0,10.0,31.0,volkswagen,13.0,polo,9.0,,0.0,0.027,1504524974687,0.502,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5482,45.0,n,2006.0,1.0,MIL is OFF1 codes,81.0,0.41,1.6,768.0,11.0,29.0,volkswagen,13.0,polo,9.0,,0.0,0.024,1504524980696,0.525,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5483,27.0,n,2006.0,1.0,MIL is OFF1 codes,48.0,0.41,1.6,1015.0,11.0,21.0,volkswagen,13.0,polo,9.0,,18.0,0.02,1504609743177,0.443,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5484,27.0,n,2006.0,1.0,MIL is OFF1 codes,48.0,0.41,1.6,2300.0,11.0,62.0,volkswagen,13.0,polo,9.0,,35.0,0.055,1504609749185,0.706,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5485,27.0,n,2006.0,1.0,MIL is OFF1 codes,49.0,0.41,1.6,1829.0,11.0,25.0,volkswagen,13.0,polo,9.0,,48.0,0.11,1504609755197,0.682,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5486,27.0,n,2006.0,1.0,MIL is OFF1 codes,50.0,0.41,1.6,1814.0,11.0,18.0,volkswagen,13.0,polo,9.0,,42.0,0.039,1504609761204,0.443,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5487,27.0,n,2006.0,1.0,MIL is OFF1 codes,50.0,0.41,1.6,1688.0,11.0,31.0,volkswagen,13.0,polo,9.0,,43.0,0.086,1504609767212,0.737,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5488,27.0,n,2006.0,1.0,MIL is OFF1 codes,50.0,0.41,1.6,2299.0,11.0,29.0,volkswagen,13.0,polo,9.0,,62.0,0.153,1504609773224,0.702,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5489,28.0,n,2006.0,1.0,MIL is OFF1 codes,51.0,0.41,1.6,1929.0,11.0,95.0,volkswagen,13.0,polo,9.0,,67.0,0.043,1504609779238,0.443,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5490,27.0,n,2006.0,1.0,MIL is OFF1 codes,51.0,0.41,1.6,2256.0,11.0,31.0,volkswagen,13.0,polo,9.0,,71.0,0.102,1504609785243,0.741,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5491,27.0,n,2006.0,1.0,MIL is OFF1 codes,51.0,0.41,1.6,2195.0,11.0,20.0,volkswagen,13.0,polo,9.0,,61.0,0.055,1504609791251,0.788,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5492,27.0,n,2006.0,1.0,MIL is OFF1 codes,51.0,0.41,1.6,1492.0,11.0,23.0,volkswagen,13.0,polo,9.0,,40.0,0.027,1504609797257,0.435,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5493,28.0,n,2006.0,1.0,MIL is OFF1 codes,50.0,0.41,1.6,1517.0,11.0,86.0,volkswagen,13.0,polo,9.0,,50.0,0.102,1504609803264,0.659,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5494,29.0,n,2006.0,1.0,MIL is OFF1 codes,50.0,0.41,1.6,1246.0,11.0,74.0,volkswagen,13.0,polo,9.0,,41.0,0.071,1504609809271,0.541,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5495,28.0,n,2006.0,1.0,MIL is OFF1 codes,50.0,0.41,1.6,1487.0,11.0,61.0,volkswagen,13.0,polo,9.0,,51.0,0.169,1504609815276,0.655,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5496,28.0,n,2006.0,1.0,MIL is OFF1 codes,51.0,0.41,1.6,1381.0,11.0,24.0,volkswagen,13.0,polo,9.0,,38.0,0.035,1504609821294,0.553,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5497,29.0,n,2006.0,1.0,MIL is OFF1 codes,51.0,0.41,1.6,1403.0,11.0,78.0,volkswagen,13.0,polo,9.0,,48.0,0.349,1504609827299,0.588,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5498,28.0,n,2006.0,1.0,MIL is OFF1 codes,51.0,0.41,1.6,1167.0,11.0,31.0,volkswagen,13.0,polo,9.0,,25.0,0.035,1504609833305,0.502,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5499,29.0,n,2006.0,1.0,MIL is OFF1 codes,51.0,0.41,1.6,1507.0,11.0,55.0,volkswagen,13.0,polo,9.0,,31.0,0.098,1504609839311,0.412,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
5500,29.0,n,2006.0,1.0,MIL is OFF1 codes,52.0,0.41,1.6,1354.0,11.0,74.0,volkswagen,13.0,polo,9.0,,23.0,0.067,1504609845317,0.529,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
